# id	name
280	Shillien Knight
281	Bladedancer
282	Assassin
283	Abyss Walker
284	Phantom Ranger
285	Dark Mystic
286	Dark Wizard
287	Spellhowler
288	Phantom Summoner
289	Shillien Oracle
290	Shillien Elder
291	Orc Fighter
292	Orc Raider
293	Destroyer
294	Monk
295	Tyrant
296	Orc Mystic
297	Orc Shaman
298	Overlord
299	Warcryer
300	Dwarven Fighter
301	Scavenger
302	Bounty Hunter
303	Artisan
304	Warsmith
305	Curseur graphique
306	Très rapide
307	Rapide
308	Normal
309	Lent
310	Très lent
311	Skill actif
312	Skill passif
313	Magie
314	"Clan "
315	M. Atk.
316	Atk. Spd.
317	DEF Rate
318	Esquive
319	M. Def.
320	Coût MP
321	Distance
322	Prix
323	M. Def.
324	Quêtes acceptées
325	Description
326	Objet
327	Annuler
328	Annonce
329	Langue
330	Inviter
331	Titre
332	Définir écusson
333	Bataille
334	Trêve
335	Capituler
336	Rapport
337	Partir
338	Renvoyer
339	En Siège
340	En Guerre
341	Dispersion
342	Chef
343	Base
344	Quitter la planque
345	Quitter château
346	Statut
347	On
348	Out
349	Protéger château
350	Reflet
351	Rafraichissement
352	Reflets
353	Tous
354	Ciel
355	+Trade
356	Logs
357	Dégâts
358	Chat
359	Cri
360	Clan
361	Partie
362	Trade
363	Msg Privé
364	Liste des Skills
365	SP requis
366	Description
367	Conditions pour apprendre
368	Apprendre
369	Liste
370	Détails minimums
371	Etat non-acquéri
372	Au Village
373	Au Siège HQ
374	Au Clan Hall
375	Au Château
376	Effet
377	Haut
378	Monter
379	Favoris
380	Ajt. Fav.
381	Région
382	Clan
383	Général
384	Message
385	Arrêt
386	< Atelier >
387	Communauté
388	MP augmentés
389	Partie
390	Communauté
391	Cls
392	Niv
393	Nom
394	Distance
395	P/S
396	Inviter
397	Options
398	Chuchotement
399	Cible
400	Joindre Auto.
401	Montrer Niveau
402	Montrer Classe
403	Mémo
404	Soulshots utilisés
405	Court
406	Moyen
407	Long
408	Chef
409	Membre
410	Solo
411	Pas ouvert
412	Type
413	Titre
414	Registre
415	Administrateur
416	Num.
417	Auteur
418	Date
419	Lire
420	Recherche
421	Ecrire
422	Voir Liste
423	Entrer
424	Changer
425	Supprimer
426	Réponse
427	Corps
428	Commencer
429	Msg.
430	Clan
431	Sans clan
432	Vitesse
433	Statut
434	Statut personnage
435	Afficher
436	Joueur
437	Monstres
438	Autres PJs
439	Clan
440	Partie
441	Général
442	Entrer Chat
443	Utiliser
444	Chat
445	Echanger
446	Menu système
447	Carte
448	Tutoriel
449	Choisir Serveur
450	Race
451	Nom
452	Trafic
453	PvP
454	Limite d'âge
455	Serveur de Bêta Ouverte
456	Indisp.
457	Normal
458	Lourd
459	On
460	Off
461	Plus de 18 ans
462	Plus de 15 ans
463	Tracking
464	Filtre textures
465	Fixe
466	Léger
467	Lourd
468	Pour chacun
469	Adena
470	Pétition
471	Position courante
472	Pétition - GM
473	Annuler
474	Commencer Consultation
475	Terminer Consultation
476	Consultation
477	Acquisition de compétences
478	Interface
479	Initialiser
480	Options
481	Choisir son
482	Casque Stéréo
483	2 enceintes
484	4 enceintes
485	Enceintes 5.1
486	Distribution
487	Finder Keeper
488	Aléatoire
489	Distrib. Objets
490	Alliance
491	Information
492	Action
493	Objets
494	Interface animal de compagnie
495	Interface invocation.
496	Spiritshot utilisés
497	Nom
498	Echoppe
499	< Echoppe - Achat >
500	< Echoppe - Vente >
501	Quantité
502	Liste des souhaits
503	A vendre
504	Epées doubles
505	Serviteur
506	Animal de compagnie
507	Bartz
508	Sieghardt
509	Kain
510	Lionna
511	Erica
512	Gustin
513	Devianne
514	Hindemith
515	Teon
516	Franz
517	Luna
518	Kastien
519	Airin
520	Staris
521	Ceriel
522	Fehyshar
523	Elhwynna
524	Ellikia
525	Shikken
526	Scryde
527	Frikios
528	Ophylia
529	Shakdun
530	Tarziph
531	Aria
532	Esenn
533	Elcardia
534	Yiana
535	Khadia
536	Ungoat
537	Niv.
538	Avertissement
539	Adolescent
540	Limite PJ/PNJ
541	Chercher Party
542	Buste et Jambière
543	<Retour
544	Suivant>
545	Offre
546	Annuler l'offre
547	Renchérir
548	Liste des offrants
549	Enregistrer l'objet à vendre
550	Nom de village
551	Clan
552	Date de fin
553	Annuler l'enchère
554	Liste
555	Offre minimum
556	Régions où les téléportations sont possibles
557	Envoyer paquet
558	A:
559	$Alliance
560	Envoyer liste
561	Tarif
562	Liste
563	Achat
564	Information objet
565	Objet recquis
566	Préfixe auto
567	Approuver
568	Attente
569	Seigneur de l'alliance
570	Date et temps d'application
571	Nom d'alliance
572	Participer
573	Retirer
574	Approuver
575	Annuler
576	Clans attaquant
577	Clans défenseur
578	Clans en attente
579	Refuser
580	Clan
581	Statuts
582	Temps actuel
583	Date du siège
584	Indécis
585	Réglages auto.
586	Infos château
587	Défenseur
588	Roi
589	Clan
590	Alliance
591	Sans alliance
592	Alliance
593	Information du siège
594	Détails modèles
595	Aucun propriétaire du château
596	Echoppe - Vendre
597	Echoppe - Acheter
598	Lineage II Accord d'utilisateur
599	Accepter
600	Refuser
601	Ping
602	Type
603	Qualité
604	Clan
605	Ally
606	Game Pad
607	Détails anim.
608	Actionnaire
609	Tous les objets à vendre
610	Mes objets à vendre
611	Retour
612	Château de Gludio
613	Château de Dion
614	Château de Giran
615	Château d'Innadril
616	Château d'Oren
617	Château d'Aden
618	Course de monstre
619	Colisée
620	En face de la Porte Extérieure du Chateau de Gludio
621	Au dessus de la Porte Extérieure du Chateau de Gludio
622	En face de la Porte Extérieure du Chateau de Dion
623	Au dessus de la Porte Extérieure du Chateau de Dion
624	En face de la Porte Extérieure du Chateau de Giran
625	Au dessus de la Porte Extérieure du Chateau de Giran
626	En face de la Porte Extérieure du Chateau d'Innadril
627	Au dessus de la Porte Extérieure du Chateau d'Innadril
628	En face de la Porte Extérieure du Chateau d'Oren
629	Au dessus de la Porte Extérieure du Chateau d'Oren
630	En face de la Porte Extérieure du Chateau d'Aden
631	Au dessus de la Porte Extérieure du Chateau d'Aden
632	Centre de la course de monstre
633	La ligne d'arrivée de la course de monstre
634	Côté gauche du Colisée
635	Centre du Colisée
636	Côté droit du Colisée
637	Prix
638	Information Dye
639	Information Symbole
640	Changement des habilités de base
641	Coût de fabrication
642	Taux de succès
643	Liste des recettes
644	MP
645	Créer
646	Fermer
647	Résultats
648	Nombre d'objets retenus
649	Livre de recettes
650	Veuillez sélectionner la région à observer. Notez que les cubics invoqués disparaissent pendant l'observation.
651	Dessiner symbole
652	Supprimer
653	Acronyme
654	Ajouter
655	Liste des macros
656	Editer macro
657	Plus d'infos
658	Sauver
659	Liste des dyes
660	Liste des symboles
661	Liste de production
662	Informations de la recette
663	Création d'objets
664	Observation de jeux
665	Atelier de création
666	Privilèges
667	Autoriser
668	Privilèges
669	Calculateur
670	Numéro d'évènement
671	Numéro Loto
672	Sélectionner le nom
673	Privilèges relatifs au clan
674	Joindre un clan
675	Anoblir
676	Voir le contenu de l'entrepôt
677	Gestion de l'écusson du clan
678	Privilèges relatifs au Hall du Clan
679	Entrer Privilèges
680	Autres Fonctions
681	Renvoyer
682	Droits du château
683	Ouvrir une porte
684	Autres Droits
685	Renvoyer
686	Privilèges
687	Téléporter
688	Invoquer personnage
689	Montrer discussions
690	Cherch. PNJ
691	Cherch. Objet
692	Cherch. Skill
693	Surveillance
694	Soumettre
695	Sélectionner un Type
696	Immobilisation
697	Problèmes de Recovery
698	Rapport de Bug
699	Problèmes de Quête
700	Rapporter un tricheur
701	Informations utiles
702	Astuces de jeu
703	Rapport d'opération
704	Autre
705	Afficher l'aide en rapport
706	Type
707	Faire une pétition
708	Contenu d'une pétition
709	PVP/PK
710	Eval/Endosse
711	Macro
712	Here I Come
713	Half Moon Love
714	Everlasting
715	Dark Side of the Moon
716	Wind Rider
717	Shooting Star
718	Cyclone Thunder
719	Hungry Baby
720	Salty Dog
721	Raging Revolution
722	Valentine Blue
723	Light My Fire
724	Red Bullet
725	Shining Silver
726	Over the Top
727	Royal Straight
728	All Seven
729	Nasty Green
730	Shortcut
731	Typhoon Tiger
732	Red Hot
733	Galaxy Express
734	Best Condition
735	Albatross
736	Nombre d'objets requis
737	Nombre d'objets gardés
738	Manoir
739	Manager de course
740	>_<ㆀ
741	En cours d'observation d'un jeu
742	Ingrédients
743	Résultats
744	Prix d'achat
745	Bon
746	Moyen
747	Mauvais
748	Annonce
749	Ceci est une annonce
750	Communauté libre
751	Ceci une communauté libre.
752	Seresin
753	Roien
754	Gallint
755	Cedric
756	Nerufa
757	Asterios
758	Orfen
759	Mitrael
760	Thifiel
761	Lithra
762	Lockirin
763	Kakai
764	Cadmus
765	Athebaldt
766	Blackbird
767	Ramsheart
768	Esthus
769	Vasper
770	Lancer
771	Ashton
772	Waytrel
773	Waltner
774	Tahnford
775	Hunter
776	Dewell
777	Rodemaye
778	Ken Rauhel
779	Ken Abigail
780	Ken Orwen
781	Van Holter
782	Desperion
783	Einhovant
784	Schuneimann
785	Faris
786	Tor
787	Carneiar
788	Dwyllios
789	Baium
790	Hallate
791	Zaken
792	Core
793	Essai d'enchère de Hall de clan
794	Gérer le hall de clan
795	Hall de clan
796	Consom.
797	Prix de fabrication
798	Aléatoire + spoil
799	Chacun son tour
800	Chacun son tour + spoil
801	Infos des passagers du bateau.
802	Accueil des Clans
803	Type G
804	Pas de distribution
805	Crédits
806	Accès lecture
807	Accès écriture
808	Quantité
809	Communauté des Clans
810	Pas accès
811	Liste des objets à essayer
812	Liste de sélection
813	Prix
814	Dawn
815	Dusk
816	Seal of Avarice
817	Seal of Gnosis
818	Seal of Strife
819	Niveau 31 et plus
820	Niveau 42 et plus
821	Niveau 53 et plus
822	Pas de limite de niveau
823	Propriétaire actuel
824	Général
825	Festival
826	Statut des seals
827	Description des seals
828	Victoire
829	En cours
830	Score le plus haut
831	Score
832	Participants
833	Statut
834	Mon statut actuel
835	Cabale
836	Sceau
837	Total actuel
838	Total semaine préc.
839	Seal Stones
840	Score total
841	Taux d'occupation total
842	Supprimer titre
843	Supprimer écusson
844	Niveau 64 et plus
845	Résultat compétition
846	Matche nul
847	Essai
848	Pétition d'évaluation
849	Evaluation
850	Très bien
851	Bien
852	Juste
853	Faible
854	Très faible
855	Taux de satisfaction du client
856	Autres Opinions
857	Information sur la sélection du serveur
858	Illimité
859	+
860	Lieu
861	Répétable
862	Unique
863	Solo
864	Partie
865	Indicateur du lieu disponible
866	Aucun
867	Effet Glow A
868	Anti-Aliasing
869	Aucun
870	2x
871	4x
872	Nom
873	Le clan appartient à
874	Combattant à courte portée
875	Combattant à longue portée
876	Combattant défensif
877	Partie aidant le combattant
878	Mage d'attaque
879	Mage de soins/soutien
880	Invocateur
881	Indicateur de l'état anormal d'un membre de partie
882	Le record historique des Seven Signs
883	Voir droits
884	Reconnecter
885	Carte
886	Cible
887	Position
888	Aden
889	Elmore
890	Destruction
891	Cristallisation
892	Supprimer Macro
893	Pas de hall de clan.
894	En paix
895	Clan
896	Messenger
897	Options du chat
898	Fini
899	Aller
900	Bouger
901	Information
902	Pétition Invitation
903	Echape
904	Amis
905	Mail
906	Etat initial
907	Compte en fonctionnement
908	Quitter
909	Récepteur
910	Ecrire la date
911	Auteur
912	Réponse
913	Livrer
914	Magasin
915	Ecrire mail
916	Date fixe de suppression
917	Reçu
918	Envoyé
919	Archive des Mails
920	Tempo. Mail Archive
921	Envoi mail global
922	Niveau
923	Dawn
924	Dusk
925	Carte
926	Touche de sécurité
927	Transparent
928	Flèche 3D
929	Oracle of Dusk
930	Oracle of Dawn
931	Seal Stones
932	Converti en
933	Anciens Adenas
934	Cycle
935	Possession
936	Pas en possession
937	Projection
938	Rafraichir
939	Retour
940	Expected Ownership of a Seal Stone
941	Necropolis of Sacrifice (niveau 20-30)
942	Southern Shore of Gludio Territory
943	The Pilgrim's Necropolis (niveau 30-40)
944	Fortress of Resistance, Near Dion Territory
945	Necropolis of Worship (niveau 40-50)
946	Near Alligator Island in Innadril Territory
947	The Patriot's Necropolis (niveau 50-60)
948	Northern Gludio Castle in Gludio Territory
949	Necropolis of Devotion (niveau 60-70)
950	Near Altar of Rites in Dark Forest
951	Necropolis of Martyrdom (niveau 60-70)
952	Giran Territory near Giran Castle
953	The Saint's Necropolis (niveau 70-80)
954	Near Field of Whispers in Innadril Territory
955	The Disciple's Necropolis (niveau 70-80)
956	Near Devastated Castle in Aden Territory
957	Catacomb of the Heretic (niveau 30-40)
958	Near the Execution Grounds in Dion Territory
959	Catacomb of the Branded (niveau 40-50)
960	Near Giran Harbor in Giran Territory
961	Catacomb of the Apostate (niveau 50-60)
962	Near Plains of the Lizardmen in Oren Territory
963	Catacomb of the Witch (niveau 60-70)
964	Near the Forest of Mirrors in Aden Territory
965	Catacomb of Dark Omens (niveau 70-80)
966	Near Dark Elf Village in Oren Territory
967	Catacomb of the Forbidden Path (niveau70-80)
968	Near Hunters Village in Aden Territory
969	Nom animal de compagnie
970	Nom existant.
971	Nom inexistant.
972	Période des events Seven Signs
973	Actuellement en préparation pour la quête d'event
974	Période des quêtes d'event
975	Résultats Comptés
976	Période de validation des seals
977	Voix système
978	Voix tutoriel
979	Captures
980	BMP 24bits
981	JPG 86%
982	JPG 76%
983	JPG 66%
984	Nouveau
985	Renommer
986	Supprimer
987	Alerte quand un contact se connecte.
988	Alerte quand un message est reçu.
989	Alerte quand un e-mail est reçu.
990	Jouer son.
991	Rejeter automatiquement les invitations de contact.
992	Cacher toutes les fenêtres de chat en réduisant au minimum.
993	Bloquer
994	Changer de Groupe
995	Infos MSN Messenger
996	MSN Messenger
997	Chat avec amis
998	Déconnexion
999	Lineage 2 Messenger
1000	Lineage 2 Messenger
1001	Options
1002	Chat
1003	Connexions .NET Passport
1004	E-mail
1005	Mot de passe
1006	Connecté
1007	Déconnecté
1008	Retour
1009	Changer identifiant
1010	Editer Groupes
1011	Autres Options
1012	Nombre qui chat:
1013	Ami(s)
1014	Invité(s)
1015	Connecté
1016	Occuper
1017	Reviens tout de suite
1018	Absent
1019	Au téléphone
1020	Partie manger
1021	Hors ligne
1022	Benchmark
1023	Régénération
1024	Accessoires de cheveux
1025	Entrer le Message de Chat
1026	Permettre chat après avoir informe mon statut en ligne.
1027	Bloque du chat sans révéler mon statut en ligne.
1028	Ajouter cette personne à ma liste de contact.
1029	Lieu
1030	Limite de niveau
1031	Membre de la partie
1032	Définir une salle
1033	Kick
1034	Loc.
1035	Niveau
1036	Partie
1037	Précédent
1038	Suivant
1039	List Update
1040	Créer une Salle
1041	Joindre automatiquement
1042	Max. Membres
1043	Min.
1044	Max.
1045	Mon Intervalle de Niveau
1046	Tous
1047	Près de moi
1048	Ile aux Murmures
1049	Gludio
1050	Territoire des Sombres
1051	Territoire des Elfes
1052	Dion
1053	Giran
1054	Zone Neutree
1055	Lyonn
1056	Schuttgart
1057	Oren
1058	Village des chasseurs
1059	Innadril
1060	Aden
1061	Partie Candidate
1062	Chef de salle
1063	Membres de la partie
1064	Mes Coordonnées
1065	Coordonnée Standard (x, y, z)
1066	Ordonnée
1067	Abscisse
1068	Créer une Course
1069	Supprimer une Course
1070	Sélect. une cible
1071	Lockup a Party
1072	Lift a Lockup
1073	Pause
1074	Reprise d'une course
1075	Début d'une course
1076	Fin d'une course
1077	Appliquer
1078	Envoie
1079	Commande
1080	Fin Message
1081	Barrière Sup.
1082	Barrière Inf.
1083	Pétard de l'équipe 1
1084	Pétard de l'équipe 2
1085	Nom d'équipe 1
1086	Nom d'équipe 2
1087	Représentant de la partie de l'équipe 1
1088	Représentant de la partie de l'équipe 2
1089	Fichier de configuration de la Course
1090	Fichier de commande
1091	Formation de l'équipe 1
1092	Formation de l'équipe 2
1093	Compteur
1094	Equipe 1
1095	Equipe 2
1096	Message
1097	Verrouillage en cours...
1098	Suppression en cours...
1099	Création en cours...
1100	Arrêt en cours...
1101	La reprise de la course est en cours...
1102	Début...
1103	Fin...
1104	Menu des commentateurs de jeu connectés
1105	Sélectionnez l'emplacement d'une clôture.
1106	Observateur(s) de jeu connecté(s)
1107	Numéro de la Course de monstre
1108	Temps restant
1109	" Jours"
1110	" Heures"
1111	" Minutes"
1112	Pêche
1113	Graines courantes
1114	Récoltes courantes
1115	Info(s) Basique
1116	Courant
1117	Suivant
1118	Vue
1119	Acheter Graines
1120	Nom de Graine
1121	Résidu
1122	Vendre
1123	Prix vente
1124	Nom de récolte
1125	Acheter
1126	Prix d'achat
1127	Récompense
1128	Type 1
1129	Type 2
1130	Vente de récolte
1131	Général/Alternative récolte commun, tous les territoires communs
1132	Prix Graine
1133	Prix récolte
1134	Récompense 1
1135	Récompense 2
1136	Graines à vendre
1137	Vente d'aujourd'hui
1138	Prix d'aujourd'hui
1139	Prochaines Ventes
1140	Prochain Prix
1141	Prochaine Vente
1142	Editer ventes
1143	Définir prochain jour
1144	Remettre à zéro les ventes
1145	Achat de récolte
1146	Achat d'aujourd'hui
1147	Prix d'aujourd'hui
1148	Récompense d'aujourd'hui
1149	Prochain prix
1150	Prochaine récompense
1151	Arrêter l'achat
1152	Vente de Récolte
1153	Territoire
1154	Restant
1155	Mes récoltes
1156	Ventes
1157	Vendre
1158	Prix max
1159	Duelist
1160	Dreadnought
1161	Phoenix Knight
1162	Hell Knight
1163	Sagittarius
1164	Adventurer
1165	Archmage
1166	Soultaker
1167	Arcana Lord
1168	Cardinal
1169	Hierophant
1170	Eva's Templar
1171	Sword Muse
1172	Wind Rider
1173	Moonlight Sentinel
1174	Mystic Muse
1175	Elemental Master
1176	Eva's Saint
1177	Shillien Templar
1178	Spectral Dancer
1179	Ghost Hunter
1180	Ghost Sentinel
1181	Storm Screamer
1182	Spectral Master
1183	Shillien Saint
1184	Titan
1185	Grand Khavatari
1186	Dominator
1187	Doom Cryer
1188	Fortune Seeker
1189	Maestro
1190	Liste des Macros
1191	Compte
1192	Message
1193	Regarder l'enregistrement
1194	Vérifier le lieux du Hall de Clan
1195	Coût en HP
1196	Montrer région
1197	Messages système
1198	Vente de paquets
1199	Temps Restant
1200	Nom de la quête
1201	Requis
1202	Répété
1203	Contact NPC
1204	Introduction quête
1205	Début Guerre
1206	Fin Guerre
1207	Pénalité
1208	Enregistrer
1209	Supprimer
1210	Guerre de Clan
1211	Héros
1212	Fabrication Générale
1213	Fabrication de Nain
1214	Livre de recettes communes
1215	Livre de recettes naniques
1216	Entrepôt Privé
1217	Entrepôt du Clan
1218	Entrepôt du Château
1219	EXP requis
1220	Enchanter objet
1221	Choisissez la cible à enchanter
1222	Monument des Héros
1223	Groupe
1224	Prochaine Limite de Vente
1225	Prochain Achat
1226	Prochaine Limite d'achat
1227	Tous les membres
1228	Chef du chat
1229	Shader
1230	Rendu HDR A
1231	Rendu HDR B
1232	Rendu HDR C
1233	Très haut
1234	Haut
1235	Moyen
1236	Bas
1237	Très bas
1238	Très loin
1239	Loin
1240	Moyen
1241	Proche
1242	Très proche
1243	Château de Goddard
1244	In Front of Goddard Castle Outer Door
1245	At the Top of Goddard Castle Outer Door
1246	Effet lueur B
1247	Rune
1248	Goddard
1249	Bloquer la caméra
1250	Nom du fichier de Replay
1251	Replay
1252	Aller a l'arène
1253	Voir la Fenêtre de Chat
1254	Pumping!
1255	Reeling!
1256	Le pumping a réussi.
1257	Le reeling a réussi.
1258	Le pumping a échoué.
1259	Le reeling a échoué.
1260	Le poisson n'a pas mordu.
1261	Le poisson a mordu.
1262	La tentative de pêche a échoué.
1263	Le temps réparti a été excédé.
1264	La pêche a réussi.
1265	Propriétaire 
1266	Parties:
1267	Membres:
1268	Quitter
1269	Statut de l'ouverture au Public
1270	Village
1271	Clan (Offre)
1272	Supprimer
1273	< Echoppe - Paquets >
1274	Pétition Forcer
1275	Transfert serveur
1276	- Sélection -
1277	PC Bang Points
1278	"Un, Deux, Trois, Quatre, Cinq, Six, Sept, Huit, Neuf, Dix"
1279	"Dix, Cent, Mille, Dix mille, Cent mille"
1280	"Dix mille, Cent Millions"
1281	"Mille, Million, Milliard "
1282	"Million, thaisuffix1, thaisuffix2"
1283	TrouverMagasinPrivé
1284	Zone Générale
1285	Zone de Paix
1286	Zone de Siège
1287	Zone Altérée
1288	Zone Altérée
1289	Zone Seven Signs
1290	Zone PVP
1291	Grade D
1292	Grade C
1293	Grade B
1294	Grade A
1295	Grade S
1296	Zone de chasse
1297	Raids
1298	Infos de région
1299	Nom zone de chasse
1300	Type de zone
1301	Nom raid
1302	Points
1303	Nom région
1304	Territoire Associé
1305	Rang
1306	Nom PJ
1307	Score total
1308	Score accumulé
1309	Filtre
1310	Chercher
1311	Score de réputation du clan
1312	Territoire
1313	Champs
1314	Donjon
1315	"Château, Ville"
1316	Port
1317	Hall de Clan
1318	Arène
1319	Autre
1320	Rang
1321	Clan
1322	Infos Membre
1323	Privilèges
1324	Infos Guerre
1325	Edit. Privilèges
1326	Editer Blason
1327	Titre
1328	Rang
1329	Ordre des chevaliers
1330	Changer titre
1331	Changer Rang
1332	Sponsor
1333	Sélectionner
1334	Virer
1335	Entrer le titre à changer.
1336	(jusqu'à 16 caractères)
1337	Confirmer
1338	Organiser l'écusson du clan
1339	Ecusson enregistré actuellement
1340	Organiser l'insigne du clan
1341	Insigne enregistré actuellement
1342	Annuler
1343	Supprimer
1344	Organiser les titres
1345	Editer les privilèges de $s1
1346	Recherche d'entrepôt
1347	Apprenti
1348	Organiser les rangs
1349	Troupes/Renommée
1350	Administration du tableau d'affichage
1351	Privilèges du hall de Clan
1352	Entrer/Retirer des droits
1353	Droit de limoger
1354	Utiliser fonctions
1355	Donner fonctions
1356	Enchère
1357	Privilèges du château
1358	Administrateur du Manoir
1359	Gérer les taxes
1360	Siège
1361	Mercenaires
1362	Divers
1363	Partie
1364	Fermer
1365	Statut
1366	Période
1367	Déclarer guerre
1368	Page suivante
1369	Date d'expiration
1370	Skills du clan
1371	Diagramme structural du clan 
1372	Score de Réputation du clan
1373	Rang du Clan
1374	Hors des rangs supérieurs 
1375	Haut
1376	" - Editer Privilèges"
1377	Système de Privilèges
1378	Liste d'attente
1379	Chuchotement
1380	Liste mise à jour
1381	Suppr. Invitation
1382	Pillage
1383	Général
1384	Chef de distribution
1385	Vagabond
1386	Vassal
1387	Apprenti
1388	Héritier
1389	Chevalier
1390	Sage
1391	Baron
1392	Vicomte
1393	Comte
1394	Marquis
1395	Duc
1396	Grand Duc
1397	Altesse Royale
1398	Empereur
1399	Clan Principal
1400	1er Gardes Royal
1401	2ème Gardes Royal
1402	1er Ordre des chevaliers
1403	2ème Ordre des chevaliers
1404	3ème Ordre des chevaliers
1405	4ème Ordre des chevaliers
1406	1er niveau
1407	2ème niveau
1408	3ème niveau
1409	4ème niveau
1410	5ème niveau
1411	Rang Clan Principal
1412	Rang des Gardes Royales
1413	Rang Ordre des chevaliers
1414	Rang d'Académie
1415	Inconnu
1416	.
1417	Animation GPU
1418	Effets météo
1419	Académie du Clan
1420	Château de Rune
1421	In Front of the Outer Castle Gate of Rune Castle
1422	Top of the Outer Castle Gate of Rune Castle
1423	Château de Schuttgart
1424	In Front of the Outer Castle Gate of Schuttgart Castle
1425	Top the Outer Castle Gate of Schuttgart Castle
1426	Guide d'aventurier
1427	Choisir une organisation du clan pour l'invitation.
1428	Résultats
1429	Déclarer
1430	Est attaqué
1431	Apprentie
1432	Statut
1433	Chevalier commandant
1434	Acheter
1435	Ma Liste d'Echange
1436	Acquisition compétences clan
1437	Req. Réputation
1438	Capitaine de la Garde Royale
1439	Vous êtes actuellement en attente pour le partymatching.
1440	Attente de la liste pour Partymatching
1441	Enlever Titre du Clan
1442	Points
1443	Changer
1444	Tous muets
