# id	UNK_0	message	group	rgb	item_sound	sys_msg_ref	UNK_1_1	UNK_1_2	UNK_1_3	UNK_1_4	UNK_1_5	sub_msg	type
47	1	You begin to use a(n) $s1.	0	B09B79			0	0	0	0	0		none
48	1	$s1 is not available at this time: being prepared for reuse.	3	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		damage
49	1	You have equipped your $s1.	0	B09B79			0	0	0	0	0		none
50	1	Your target cannot be found.	0	B09B79			0	0	0	0	0		none
51	1	You cannot use this on yourself.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
52	1	You have earned $s1 adena.	0	FFFF00			0	0	0	0	0		none
53	1	You have earned $s2 $s1(s).	0	FFFF00			0	0	0	0	0		none
54	1	You have earned $s1.	0	FFFF00			0	0	0	0	0		none
55	1	You have failed to pick up $s1 adena.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
56	1	You have failed to pick up $s1.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
57	1	You have failed to pick up $s2 $s1(s).	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
58	1	You have failed to earn $s1 adena.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
59	1	You have failed to earn $s1.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
60	1	You have failed to earn $s2 $s1(s).	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
61	1	Nothing happened.	0	B09B79			0	0	0	0	0		none
62	1	Your $s1 has been successfully enchanted.	0	FFFF00	ItemSound3.sys_enchant_success		0	0	0	0	0		none
63	1	Your +$S1 $S2 has been successfully enchanted.	0	FFFF00	ItemSound3.sys_enchant_success		0	0	0	0	0		none
64	1	The enchantment has failed!  Your $s1 has been crystallized.	0	B09B79	ItemSound3.sys_enchant_failed		0	0	0	0	0		none
65	1	The enchantment has failed!  Your +$s1 $s2 has been crystallized.	0	B09B79	ItemSound3.sys_enchant_failed		0	0	0	0	0		none
66	1	$c1 is inviting you to join a party. Do you accept?	4	B09B79	ItemSound3.sys_party_invite		0	0	0	0	0		popup
67	1	"$s1 has invited you to the join the clan, $s2. Do you wish to join?"	4	B09B79	ItemSound3.sys_party_invite		0	0	0	0	0		popup
68	1	"Would you like to withdraw from the $s1 clan? If you leave, you will have to wait at least a day before joining another clan."	4	B09B79			0	0	0	0	0		popup
69	1	"Would you like to dismiss $s1 from the clan? If you do so, you will have to wait at least a day before accepting a new member."	4	B09B79			0	0	0	0	0		popup
70	1	"Do you wish to disperse the clan, $s1?"	4	B09B79			0	0	0	0	0		popup
71	1	How many of your $s1(s) do you wish to discard?	4	B09B79			0	0	0	0	0		popup
72	1	How many of your $s1(s) do you wish to move?	4	B09B79			0	0	0	0	0		popup
73	1	How many of your $s1(s) do you wish to destroy?	4	B09B79			0	0	0	0	0		popup
74	1	Do you wish to destroy your $s1?	4	B09B79			0	0	0	0	0		popup
75	1	ID does not exist.	0	B09B79	ItemSound3.sys_character_failed		0	0	0	0	0		none
76	1	Incorrect password.	0	B09B79			0	0	0	0	0		none
77	1	You cannot create another character. Please delete the existing character and try again.	0	B09B79	ItemSound3.sys_character_failed		0	0	0	0	0		none
78	1	"When you delete a character, any items in his/her possession will also be deleted. Do you really wish to delete $s1?"	4	B09B79			0	0	0	0	0		popup
79	1	This name already exists.	0	B09B79	ItemSound3.sys_character_failed		0	0	0	0	0		none
80	1	Your title cannot exceed 16 characters in length.  Please try again.	0	B09B79	ItemSound3.sys_character_failed		0	0	0	0	0		none
81	1	Please select your race.	0	B09B79	ItemSound3.sys_character_failed		0	0	0	0	0		none
82	1	Please select your occupation.	0	B09B79	ItemSound3.sys_character_failed		0	0	0	0	0		none
83	1	Please select your gender.	0	B09B79	ItemSound3.sys_character_failed		0	0	0	0	0		none
84	1	You may not attack in a peaceful zone.	0	B09B79			0	0	0	0	0		none
85	1	You may not attack this target in a peaceful zone.	0	B09B79			0	0	0	0	0		none
86	1	Please enter your ID.	0	B09B79			0	0	0	0	0		none
87	1	Please enter your password.	0	B09B79			0	0	0	0	0		none
88	1	"Your protocol version is different, please restart your client and run a full check."	0	B09B79			0	0	0	0	0		none
89	1	"Your protocol version is different, please continue."	0	B09B79			0	0	0	0	0		none
90	1	You are unable to connect to the server.	0	B09B79			0	0	0	0	0		none
91	1	Please select your hairstyle.	0	B09B79			0	0	0	0	0		none
92	1	$s1 has worn off.	0	B09B79			0	0	0	0	0		none
93	1	You do not have enough SP for this.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
94	1	2004-2009 © Copyright NCsoft Corporation. All Rights Reserved.	0	B09B79			0	0	0	0	0		none
95	1	You have earned $s1 experience and $s2 SP.	0	B09B79			0	0	0	0	0		none
96	1	Your level has increased!	0	B09B79			0	0	0	0	0		none
97	1	This item cannot be moved.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
98	1	This item cannot be discarded.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
99	1	This item cannot be traded or sold.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
100	1	$c1 is requesting to trade. Do you wish to continue?	4	B09B79			0	0	0	0	0		popup
101	1	You cannot exit while in combat.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
102	1	You cannot restart while in combat.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
103	1	This ID is currently logged in.	0	B09B79			0	0	0	0	0		none
104	1	"During an attack, one cannot change weapons."	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
105	1	$c1 has been invited to the party.	0	B09B79	ItemSound3.sys_party_join		0	0	0	0	0		none
106	1	You have joined $s1's party.	0	B09B79	ItemSound3.sys_party_join		0	0	0	0	0		none
107	1	$c1 has joined the party.	0	B09B79	ItemSound3.sys_party_join		0	0	0	0	0		none
108	1	$c1 has left the party.	0	B09B79	ItemSound3.sys_party_leave		0	0	0	0	0		none
109	1	Invalid target.	0	B09B79			0	0	0	0	0		none
110	1	$s1’s effect can be felt.	0	B09B79			0	0	0	0	0		none
111	1	Your shield defense has succeeded.	1	B09B79			0	0	0	0	0		battle
112	1	You have run out of arrows.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
113	1	$s1 cannot be used due to unsuitable terms.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
114	1	You have entered the shadow of the Mother Tree.	0	B09B79			0	0	0	0	0		none
115	1	You have left the shadow of the Mother Tree.	0	B09B79			0	0	0	0	0		none
116	1	You have entered a peaceful zone.	0	B09B79			0	0	0	0	0		none
117	1	You have left the peaceful zone.	0	B09B79			0	0	0	0	0		none
118	1	You have requested a trade with $c1.	0	B09B79			0	0	0	0	0		none
119	1	$c1 has denied your request to trade.	0	B09B79	ItemSound3.sys_denial		0	0	0	0	0		none
120	1	You begin trading with $c1.	0	B09B79			0	0	0	0	0		none
121	1	$c1 has confirmed the trade.	0	B09B79			0	0	0	0	0		none
122	1	You may no longer adjust items in the trade because the trade has been confirmed.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
123	1	Your trade is successful.	0	B09B79	ItemSound3.sys_exchange_success		0	0	0	0	0		none
124	1	$c1 has cancelled the trade.	0	B09B79			0	0	0	0	0		none
125	1	Do you wish to exit the game?	4	B09B79			0	0	0	0	0		popup
126	1	Do you wish to exit to the character select screen?	4	B09B79			0	0	0	0	0		popup
127	1	You have been disconnected from the server. Please login again.	4	B09B79			0	0	0	0	0		popup
128	1	Your character creation has failed.	0	B09B79	ItemSound3.sys_character_failed		0	0	0	0	0		none
129	1	Your inventory is full.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
130	1	Your warehouse is full.	4	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		popup
131	1	$s1 has logged in.	0	B09B79	ItemSound3.sys_friend_login		0	0	0	0	0		none
132	1	$s1 has been added to your friends list.	0	B09B79			0	0	0	0	0		none
133	1	$s1 has been removed from your friends list.	0	B09B79			0	0	0	0	0		none
134	1	Please check your friends list again.	0	B09B79			0	0	0	0	0		none
135	1	$c1 did not reply to your invitation. Your invitation has been cancelled.	0	B09B79	ItemSound3.sys_denial		0	0	0	0	0		none
136	1	You have not replied to $c1's invitation. The offer has been cancelled.	0	B09B79	ItemSound3.sys_denial		0	0	0	0	0		none
137	1	There are no more items in the shortcut.	0	B09B79			0	0	0	0	0		none
138	1	Designate shortcut.	0	B09B79			0	0	0	0	0		none
139	1	$c1 has resisted your $s2.	0	B09B79			0	0	0	0	0		none
140	1	Your skill was removed due to a lack of MP.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
141	1	"Once the trade is confirmed, the item cannot be moved again."	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
142	1	You are already trading with someone.	0	B09B79			0	0	0	0	0		none
143	1	$c1 is already trading with another person. Please try again later.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
144	1	That is the incorrect target.	0	B09B79			0	0	0	0	0		none
145	1	That player is not online.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
146	1	Chatting is now permitted.	4	B09B79	ItemSound3.sys_chat_permission	146	0	0	0	0	0		popup
147	1	Chatting is currently prohibited.	4	B09B79	ItemSound3.sys_chat_prohibition	147	0	0	0	0	0		popup
148	1	You cannot use quest items.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
149	1	You cannot pick up or use items while trading.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
150	1	You cannot discard or destroy an item while trading at a private store.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
151	1	That is too far from you to discard.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
152	1	You have invited the wrong target.	0	B09B79			0	0	0	0	0		none
153	1	$c1 is on another task. Please try again later.	0	B09B79			0	0	0	0	0		none
154	1	Only the leader can give out invitations.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
155	1	The party is full.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
156	1	Drain was only 50 percent successful.	0	B09B79			0	0	0	0	0		none
157	1	You resisted $c1's drain.	0	B09B79			0	0	0	0	0		none
158	1	Your attack has failed.	0	B09B79			0	0	0	0	0		none
159	1	You resisted $c1's magic.	0	B09B79			0	0	0	0	0		none
160	1	$c1 is a member of another party and cannot be invited.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
161	1	That player is not currently online.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
162	1	Warehouse is too far.	0	B09B79			0	0	0	0	0		none
163	1	You cannot destroy it because the number is incorrect.	0	B09B79			0	0	0	0	0		none
164	1	Waiting for another reply.	0	B09B79			0	0	0	0	0		none
165	1	You cannot add yourself to your own friend list.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
166	1	Friend list is not ready yet. Please register again later.	0	B09B79			0	0	0	0	0		none
167	1	$c1 is already on your friend list.	0	B09B79	ItemSound3.sys_failed		0	0	0	0	0		none
168	1	$c1 has sent a friend request.	0	B09B79	ItemSound3.sys_friend_invite		0	0	0	0	0		none
169	1	"Accept friendship 0/1 (1 to accept, 0 to deny)"	0	B09B79			0	0	0	0	0		none
170	1	The user who requested to become friends is not found in the game.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
171	1	$c1 is not on your friend list.	0	B09B79	ItemSound3.sys_failed		0	0	0	0	0		none
172	1	You lack the funds needed to pay for this transaction.	4	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		popup
173	1	You lack the funds needed to pay for this transaction.	4	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		popup
174	1	That person's inventory is full.	4	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		popup
175	1	That skill has been de-activated as HP was fully recovered.	0	B09B79			0	0	0	0	0		none
176	1	That person is in message refusal mode.	0	B09B79	ItemSound3.sys_denial		0	0	0	0	0		none
177	1	Message refusal mode.	0	B09B79			0	0	0	0	0		none
178	1	Message acceptance mode.	0	B09B79			0	0	0	0	0		none
179	1	You cannot discard those items here.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
180	1	You have $s1 day(s) left until deletion.  Do you wish to cancel this action?	4	B09B79			0	0	0	0	0		popup
181	1	Cannot see target.	0	B09B79			0	0	0	0	0		none
182	1	Do you want to quit the current quest?	0	B09B79			0	0	0	0	0		none
183	1	There are too many users on the server. Please try again later.	2	B09B79			0	0	0	0	0		server
184	1	Please try again later.	0	B09B79			0	0	0	0	0		none
185	1	You must first select a user to invite to your party.	0	B09B79			0	0	0	0	0		none
186	1	You must first select a user to invite to your clan.	0	B09B79			0	0	0	0	0		none
187	1	Select user to expel.	0	B09B79			0	0	0	0	0		none
188	1	Please create your clan name.	4	B09B79			0	0	0	0	0		popup
189	1	Your clan has been created.	0	B09B79	ItemSound3.sys_pledge_join		0	0	0	0	0		none
190	1	You have failed to create a clan.	0	B09B79	ItemSound3.sys_failed		0	0	0	0	0		none
191	1	Clan member $s1 has been expelled.	0	B09B79			0	0	0	0	0		none
192	1	You have failed to expel $s1 from the clan.	0	B09B79	ItemSound3.sys_failed		0	0	0	0	0		none
193	1	Clan has dispersed.	0	B09B79			0	0	0	0	0		none
194	1	You have failed to disperse the clan.	0	B09B79	ItemSound3.sys_failed		0	0	0	0	0		none
195	1	Entered the clan.	0	B09B79	ItemSound3.sys_pledge_join		0	0	0	0	0		none
196	1	$s1 declined your clan invitation.	0	B09B79	ItemSound3.sys_denial		0	0	0	0	0		none
197	1	You have withdrawn from the clan.	0	B09B79			0	0	0	0	0		none
198	1	You have failed to withdraw from the $s1 clan.	0	B09B79	ItemSound3.sys_failed		0	0	0	0	0		none
199	1	You have recently been dismissed from a clan.  You are not allowed to join another clan for 24-hours.	0	B09B79			0	0	0	0	0		none
200	1	You have withdrawn from the party.	0	B09B79	ItemSound3.sys_party_leave		0	0	0	0	0		none
201	1	$c1 was expelled from the party.	0	B09B79	ItemSound3.sys_party_leave		0	0	0	0	0		none
202	1	You have been expelled from the party.	0	B09B79	ItemSound3.sys_party_leave		0	0	0	0	0		none
203	1	The party has dispersed.	0	B09B79	ItemSound3.sys_party_leave		0	0	0	0	0		none
204	1	Incorrect name. Please try again.	0	B09B79			0	0	0	0	0		none
205	1	Incorrect character name.  Please try again.	0	B09B79			0	0	0	0	0		none
206	1	Please enter the name of the clan you wish to declare war on.	4	B09B79			0	0	0	0	0		popup
207	1	$s2 of the clan $s1 requests declaration of war. Do you accept?	4	B09B79			0	0	0	0	0		popup
208	1	Please include file type when entering file path.	4	B09B79			0	0	0	0	0		popup
209	1	The size of the image file is inappropriate.  Please adjust to 16*12.	0	B09B79			0	0	0	0	0		none
210	1	Cannot find file. Please enter precise path.	0	B09B79			0	0	0	0	0		none
211	1	"You may only register a 16 x 12 pixel, 256-color BMP."	0	B09B79			0	0	0	0	0		none
212	1	You are not a clan member and cannot perform this action.	0	B09B79			0	0	0	0	0		none
213	1	Not working. Please try again later.	0	B09B79			0	0	0	0	0		none
214	1	Your title has been changed.	0	B09B79			0	0	0	0	0		none
215	1	War with the $s1 clan has begun.	0	B09B79		215	2	0	5	1	0	Our Clan shall destroy our enemies in a great war!	none
216	1	War with the $s1 clan has ended.	0	B09B79		216	2	0	5	1	0	The Clan War has ended…	none
217	1	You have won the war over the $s1 clan!	0	B09B79		217	2	0	5	1	0	Our clan is victorious!	none
218	1	You have surrendered to the $s1 clan.	0	B09B79		218	2	0	5	1	0	Our clan has suffered a defeat!	none
219	1	Your clan leader has died. You have been defeated by the $s1 Clan.	0	B09B79		219	2	0	5	1	0	Our leader has been slain! We suffer defeat!	none
220	1	You have $s1 minutes left until the clan war ends.	0	B09B79			8	0	5	1	0	Clan War is ending in $s1 second(s)	none
221	1	The time limit for the clan war is up. War with the $s1 clan is over.	0	B09B79		221	2	0	5	1	0	The Clan War is ending…	none
222	1	$s1 has joined the clan.	0	B09B79	ItemSound3.sys_pledge_join		0	0	0	0	0		none
223	1	$s1 has withdrawn from the clan.	0	B09B79	ItemSound3.sys_party_leave		0	0	0	0	0		none
224	1	$s1 did not respond: Invitation to the clan has been cancelled.	0	B09B79	ItemSound3.sys_denial		0	0	0	0	0		none
225	1	You didn't respond to $s1's invitation: joining has been cancelled.	0	B09B79	ItemSound3.sys_denial		0	0	0	0	0		none
226	1	The $s1 clan did not respond: war proclamation has been refused.	0	B09B79	ItemSound3.sys_denial		0	0	0	0	0		none
227	1	Clan war has been refused because you did not respond to $s1 clan's war proclamation.	0	B09B79	ItemSound3.sys_denial		0	0	0	0	0		none
228	1	Request to end war has been denied.	0	B09B79	ItemSound3.sys_denial		0	0	0	0	0		none
229	1	You do not meet the criteria ir order to create a clan.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
230	1	You must wait 10 days before creating a new clan.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
231	1	"After a clan member is dismissed from a clan, the clan must wait at least a day before accepting a new member."	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
232	1	"After leaving or having been dismissed from a clan, you must wait at least a day before joining another clan."	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
233	1	The Academy/Royal Guard/Order of Knights is full and cannot accept new members at this time.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
234	1	The target must be a clan member.	0	B09B79			0	0	0	0	0		none
235	1	You are not authorized to bestow these rights.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
236	1	Only the clan leader is enabled.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
237	1	The clan leader could not be found.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
238	1	Not joined in any clan.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
239	1	The clan leader cannot withdraw.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
240	1	Currently involved in clan war.	0	B09B79			0	0	0	0	0		none
241	1	Leader of the $s1 Clan is not logged in.	0	B09B79			0	0	0	0	0		none
242	1	Select target.	0	B09B79			0	0	0	0	0		none
243	1	You cannot declare war on an allied clan.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
244	1	You are not allowed to issue this challenge.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
245	1	5 days has not passed since you were refused war. Do you wish to continue?	4	B09B79			0	0	0	0	0		popup
246	1	That clan is currently at war.	0	B09B79			0	0	0	0	0		none
247	1	You have already been at war with the $s1 clan: 5 days must pass before you can challenge this clan again.	0	B09B79			0	0	0	0	0		none
248	1	You cannot proclaim war: the $s1 clan does not have enough members.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
249	1	Do you wish to surrender to the $s1 clan?	4	B09B79			0	0	0	0	0		popup
250	1	You have personally surrendered to the $s1 clan.  You are no longer participating in this clan war.	0	B09B79			0	0	0	0	0		none
251	1	You cannot proclaim war: you are at war with another clan.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
252	1	Enter the name of clan to surrender to.	4	B09B79			0	0	0	0	0		popup
253	1	Enter the name of the clan you wish to end the war with.	4	B09B79			0	0	0	0	0		popup
254	1	A clan leader cannot personally surrender.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
255	1	The $s1 Clan has requested to end war. Do you agree?	4	B09B79			0	0	0	0	0		popup
256	1	Enter Title	0	B09B79			0	0	0	0	0		none
257	1	Do you offer the $s1 clan a proposal to end the war?	4	B09B79			0	0	0	0	0		popup
258	1	You are not involved in a clan war.	0	B09B79			0	0	0	0	0		none
259	1	Select clan members from list.	0	B09B79			0	0	0	0	0		none
260	1	The clan reputation score was reduced becuase it hasn't been 5 days sincer refusing a clan war.	0	B09B79			0	0	0	0	0		none
261	1	Clan name is invalid.	0	B09B79			0	0	0	0	0		none
262	1	Clan name's length is incorrect.	0	B09B79	ItemSound3.sys_failed		0	0	0	0	0		none
263	1	You have already requested the dissolution of your clan.	0	B09B79			0	0	0	0	0		none
264	1	You cannot dissolve a clan while engaged in a war.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
265	1	You cannot dissolve a clan during a siege or while protecting a castle.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
266	1	You cannot dissolve a clan while owning a clan hall or castle.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
267	1	There are no requests to disperse.	0	B09B79			0	0	0	0	0		none
268	1	That player already belongs to another clan.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
269	1	You cannot dismiss yourself.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
270	1	You have already surrendered.	0	B09B79			0	0	0	0	0		none
271	1	A player can only be granted a title if the clan is level 3 or above.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
272	1	A clan crest can only be registered when the clan's skill level is 3 or above.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
273	1	A clan war can only be declared when a clan's skill level is 3 or above.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
274	1	Your clan's skill level has increased.	0	B09B79			0	0	0	0	0		none
275	1	Clan has failed to increase skill level.	0	B09B79	ItemSound3.sys_failed		0	0	0	0	0		none
276	1	You do not have the necessary materials or prerequisites to learn this skill.	4	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		popup
277	1	You have earned $s1.	0	B09B79	ItemSound3.sys_enchant_success		0	0	0	0	0		none
278	1	You do not have enough SP to learn this skill.	4	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		popup
279	1	You do not have enough adena.	4	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		popup
280	1	You do not have any items to sell.	4	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		popup
281	1	You do not have enough adena to pay the fee.	4	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		popup
282	1	You have not deposited any items in your warehouse.	4	B09B79			0	0	0	0	0		popup
283	1	You have entered a combat zone.	0	B09B79			0	0	0	0	0		siege
284	1	You have left a combat zone.	0	B09B79			0	0	0	0	0		siege
285	1	Clan $s1 has succeeded in engraving the ruler!	0	B09B79			0	0	0	0	0		siege
286	1	Your base is being attacked.	0	B09B79		286	0	0	0	0	0		siege
287	1	The opposing clan has started to engrave the monument!	0	B09B79		287	0	0	0	0	0		siege
288	1	The castle gate has been broken down.	0	B09B79			2	0	5	11	0	Destroy the gate!	siege
289	1	An outpost or headquarters cannot be built because at least one already exists.	0	B09B79			0	0	0	0	0		siege
290	1	You cannot set up a base here.	0	B09B79			0	0	0	0	0		siege
291	1	Clan $s1 is victorious over $s2's castle siege!	0	B09B79			0	0	0	0	0		siege
292	1	$s1 has announced the castle siege time.	0	B09B79			0	0	0	0	0		siege
293	1	The registration term for $s1 has ended.	0	B09B79			0	0	0	0	0		siege
294	1	You cannot summon the encampment because you are not a member of the siege clan involved in the castle siege/fortress siege/hideout siege.	0	B09B79			0	0	0	0	0		siege
295	1	$s1's siege was canceled because there were no clans that participated.	0	B09B79			0	0	0	0	0		siege
296	1	You received $s1 damage from taking a high fall.	3	B09B79			0	0	0	0	0		damage
297	1	You have taken $s1 damage because you were unable to breathe.	3	B09B79			0	0	0	0	0		damage
298	1	You have dropped $s1.	0	B09B79			0	0	0	0	0		none
299	1	$c1 has obtained $s3 $s2.	0	FFFF00	ItemSound3.sys_exchange_success		0	0	0	0	0		none
300	1	$c1 has obtained $s2.	0	FFFF00	ItemSound3.sys_exchange_success		0	0	0	0	0		none
301	1	$s2 $s1 has disappeared.	0	B09B79			0	0	0	0	0		none
302	1	$s1 has disappeared.	0	B09B79			0	0	0	0	0		none
303	1	Select item to enchant.	0	B09B79			0	0	0	0	0		none
304	1	Clan member $s1 has logged into game.	0	B09B79			0	0	0	0	0		none
305	1	The player declined to join your party.	0	B09B79	ItemSound3.sys_denial		0	0	0	0	0		none
